Timestamp;ALPHA_INDEX;BETA_INDEX;DELTA_INDEX;EEG_O1_VAL;EEG_O2_VAL;EEG_T3_VAL;EEG_T4_VAL;LABEL;SIGNAL_O1_VAL;SIGNAL_O2_VAL;SIGNAL_T3_VAL;SIGNAL_T4_VAL;THETA_INDEX;TIMESTAMP_MS
09/09/2023 16:36;0,018117219;0,015885581;0,941032168;9,92E-06;8,43E-06;2,15E-05;-6,24E-05;0;-0,166056982;-0,157934339;-0,166056982;-0,132872136;0,024965033;1,69427E+12
09/09/2023 16:36;0,018357695;0,015870085;0,940714359;4,16E-05;1,41E-06;-9,76E-06;8,19E-06;0;-0,166023794;-0,157922132;-0,166059271;-0,132843907;0,025057861;1,69427E+12
09/09/2023 16:36;0,018844823;0,015868097;0,939964228;-5,16E-06;-3,44E-05;-4,33E-05;-3,74E-06;0;-0,166044775;-0,157933577;-0,166098181;-0,13280843;0,025322852;1,69427E+12
09/09/2023 16:36;0,019096023;0,015862635;0,939515284;-8,65E-06;-1,76E-05;-1,67E-05;-2,89E-05;0;-0,166048971;-0,157925947;-0,166093985;-0,132869466;0,025526058;1,69427E+12
09/09/2023 16:36;0,019497179;0,015877877;0,938685599;-2,72E-05;-1,43E-05;-3,04E-05;-1,24E-05;1;-0,166094366;-0,157943495;-0,16615235;-0,132901891;0,025939346;1,69427E+12
09/09/2023 16:36;0,019673014;0,015904649;0,938239106;-3,36E-05;-8,53E-06;-3,75E-06;2,24E-05;1;-0,166114966;-0,157941206;-0,166126791;-0,132850774;0,026183231;1,69427E+12
09/09/2023 16:36;0,020002452;0,015975726;0,937365371;6,02E-06;6,37E-06;1,38E-05;7,34E-05;1;-0,166093222;-0,157906111;-0,166119543;-0,132736333;0,026656451;1,69427E+12
09/09/2023 16:36;0,020142654;0,016023743;0,936929265;-0,000127837;-0,000118649;-0,000104365;-3,27E-05;1;-0,166260687;-0,158044966;-0,166261069;-0,132757313;0,026904337;1,69427E+12
09/09/2023 16:36;0,020375419;0,016133851;0,93611918;6,18E-05;5,30E-05;5,87E-05;3,22E-05;1;-0,166153113;-0,15792938;-0,16612908;-0,132639058;0,02737155;1,69427E+12
09/09/2023 16:36;0,020481509;0,016202766;0,935714392;6,63E-05;3,96E-05;2,35E-05;-5,32E-05;1;-0,166070334;-0,157872923;-0,166132513;-0,13267606;0,027601332;1,69427E+12
09/09/2023 16:36;0,02069247;0,016342856;0,935000607;1,99E-05;9,16E-06;1,19E-06;-9,69E-05;1;-0,166122213;-0,157892378;-0,166154257;-0,132776006;0,027964067;1,69427E+12
09/09/2023 16:36;0,020799168;0,016406714;0,934664796;-2,16E-05;-1,71E-05;-9,69E-06;-7,39E-05;1;-0,166104284;-0,157883985;-0,166146628;-0,132851918;0,028129323;1,69427E+12
09/09/2023 16:36;0,02101695;0,016524407;0,934107284;-1,20E-05;-6,62E-06;-5,85E-06;-3,63E-05;1;-0,166120306;-0,157873304;-0,166163031;-0,132922109;0,028351359;1,69427E+12
09/09/2023 16:36;0,021284953;0,016629084;0,933613199;-9,29E-06;3,15E-06;1,84E-05;1,49E-05;1;-0,166130224;-0,15784889;-0,166125647;-0,132967885;0,028472764;1,69427E+12
09/09/2023 16:36;0,021441708;0,016656578;0,933436999;2,24E-05;2,12E-05;3,17E-05;4,11E-05;1;-0,166116491;-0,157808836;-0,166103521;-0,132961781;0,028464715;1,69427E+12
09/09/2023 16:36;0,021588922;0,016687338;0,933320112;-6,84E-06;1,70E-05;1,01E-05;4,77E-05;1;-0,166145865;-0,157782514;-0,166065756;-0,132963689;0,028403628;1,69427E+12
09/09/2023 16:36;0,021935963;0,016720443;0,933117571;1,82E-05;-3,84E-06;-3,11E-05;2,62E-05;1;-0,166127173;-0,157786711;-0,166097036;-0,132957967;0,028226023;1,69427E+12
09/09/2023 16:36;0,022330903;0,016692105;0,93305257;-1,33E-05;-2,22E-05;-3,25E-05;-2,29E-05;1;-0,166137854;-0,157790144;-0,166124121;-0,133003362;0,027924421;1,69427E+12
09/09/2023 16:36;0,022535936;0,016664411;0,933087266;-8,22E-06;-1,48E-05;-9,62E-06;-3,64E-05;1;-0,166139761;-0,157808454;-0,166124502;-0,13306249;0,027712387;1,69427E+12
09/09/2023 16:36;0,022950036;0,016573555;0,933209077;-4,91E-06;1,15E-05;2,41E-06;-4,35E-05;1;-0,16617066;-0,157787092;-0,166124884;-0,13316129;0,027267332;1,69427E+12
09/09/2023 16:36;0,023350573;0,016454355;0,933433357;-6,05E-06;-5,55E-06;1,72E-05;-2,28E-06;2;-0,166174856;-0,157803495;-0,16610581;-0,133208593;0,026761715;1,69427E+12
09/09/2023 16:36;0,023536557;0,016388048;0,933546932;2,09E-05;1,35E-05;3,01E-05;1,52E-05;2;-0,166137091;-0,157757719;-0,166059652;-0,133228429;0,026528463;1,69427E+12
09/09/2023 16:36;0,02386647;0,016226353;0,93403817;4,79E-06;1,95E-05;2,53E-05;3,08E-05;2;-0,166205374;-0,157744367;-0,166053549;-0,13325475;0,025869008;1,69427E+12
09/09/2023 16:36;0,024004856;0,016138409;0,9343065;2,34E-05;-1,51E-05;-2,32E-05;6,51E-06;2;-0,166159216;-0,157763441;-0,166070334;-0,133292898;0,025550235;1,69427E+12
09/09/2023 16:36;0,024264732;0,015950384;0,934840737;-0,000131707;-0,000137929;-0,000155187;-0,000111451;2;-0,166353003;-0,157938917;-0,166272513;-0,133483251;0,024944147;1,69427E+12
09/09/2023 16:36;0,024377364;0,015841994;0,935194944;3,74E-05;3,55E-05;2,71E-05;4,65E-05;2;-0,166220251;-0,157805784;-0,166177145;-0,133401616;0,024585698;1,69427E+12
09/09/2023 16:36;0,024591644;0,015624908;0,935800768;5,20E-05;6,04E-05;5,13E-05;4,77E-05;2;-0,166181341;-0,157751997;-0,166138235;-0,133408101;0,023982679;1,69427E+12
09/09/2023 16:36;0,024699208;0,015502688;0,936112367;-1,09E-05;9,44E-06;8,53E-06;-2,59E-06;2;-0,16621224;-0,157769544;-0,16616532;-0,133466466;0,023685737;1,69427E+12
09/09/2023 16:36;0,024972548;0,015259634;0,936644016;-0,000137501;-0,000105819;-0,000116407;-0,000108517;2;-0,166390387;-0,157899244;-0,166316382;-0,133646139;0,023123802;1,69427E+12
09/09/2023 16:36;0,025127687;0,015137286;0,936806322;4,45E-05;5,40E-05;6,72E-05;5,96E-05;2;-0,166269461;-0,157769926;-0,166192023;-0,133562978;0,022928705;1,69427E+12
09/09/2023 16:36;0,025469739;0,014891277;0,93718625;7,84E-05;6,88E-05;5,76E-05;7,57E-05;2;-0,166184775;-0,157663114;-0,166118399;-0,133493551;0,022452734;1,69427E+12
09/09/2023 16:36;0,025684986;0,014780594;0,937262366;3,02E-05;-5,98E-06;-1,99E-06;2,34E-05;2;-0,166179053;-0,157670744;-0,16613938;-0,133498891;0,022272054;1,69427E+12
09/09/2023 16:36;0,026162746;0,014574558;0,937195707;-1,89E-05;-2,63E-05;-2,48E-05;-3,63E-06;2;-0,166177908;-0,157657774;-0,16616036;-0,133495458;0,022066988;1,69427E+12
09/09/2023 16:36;0,026447728;0,014491823;0,937060098;-2,32E-05;-2,03E-05;-1,40E-05;-9,46E-06;2;-0,166172949;-0,157650144;-0,166156164;-0,133492025;0,022000351;1,69427E+12
09/09/2023 16:36;0,027067681;0,014346069;0,936608091;-1,68E-05;-1,28E-05;-0.0000005941626875257856;0.00000001016149746326594;2;-0,166182867;-0,157642133;-0,166148916;-0,133481344;0,021978159;1,69427E+12
09/09/2023 16:36;0,027381501;0,014298646;0,936267981;-2,54E-05;-1,40E-05;1,80E-06;-2,22E-06;2;-0,166179434;-0,15761543;-0,166122595;-0,133466085;0,022051872;1,69427E+12
09/09/2023 16:36;0,028041261;0,014252448;0,935460402;-0.0000005896168231738509;1,74E-06;1,89E-05;6,19E-06;2;-0,166154257;-0,157585676;-0,166095511;-0,133429464;0,022245889;1,69427E+12
09/09/2023 16:36;0,028360436;0,014269455;0,934945814;-3,54E-06;5,18E-06;1,75E-06;2,23E-06;0;-0,166160742;-0,157560499;-0,166071859;-0,133411916;0,022424296;1,69427E+12
09/09/2023 16:36;0,028974007;0,014319683;0,933936126;2,78E-05;-7,89E-06;-1,26E-05;0.0000009816250147592756;0;-0,16611344;-0,157544096;-0,166074911;-0,133378347;0,022770184;1,69427E+12
09/09/2023 16:36;0,029255729;0,014390996;0,933317349;-2,78E-06;-1,16E-05;-3,55E-05;-7,08E-06;0;-0,16611878;-0,157539136;-0,166108481;-0,133374151;0,023035927;1,69427E+12
09/09/2023 16:36;0,029758738;0,014573114;0,932138239;-2,49E-05;-1,31E-05;-1,41E-05;-1,31E-05;0;-0,166124121;-0,157554014;-0,16610047;-0,133377202;0,02352991;1,69427E+12
09/09/2023 16:36;0,029991465;0,014698251;0,931458704;-1,29E-05;5,82E-06;9,97E-06;5,95E-06;0;-0,166108099;-0,157533796;-0,166070334;-0,133334096;0,02385158;1,69427E+12
09/09/2023 16:36;0,030370657;0,014982939;0,930229029;-3,31E-05;-6,17E-06;1,32E-05;7,04E-06;0;-0,16613175;-0,15753227;-0,16604859;-0,133313497;0,024417375;1,69427E+12
09/09/2023 16:36;0,030555215;0,015156379;0,929587311;-6,07E-06;1,54E-05;1,46E-05;1,39E-05;0;-0,166125265;-0,157498319;-0,166008535;-0,133255895;0,024701095;1,69427E+12
09/09/2023 16:36;0,030919232;0,015519647;0,92825903;-5,45E-06;-1,20E-06;1,57E-05;9,63E-06;0;-0,166147391;-0,157488401;-0,165977255;-0,133215459;0,025302091;1,69427E+12
09/09/2023 16:36;0,031101374;0,015916892;0,927660635;0.0000009140565628602848;3,92E-06;6,60E-06;-1,42E-05;0;-0,166138235;-0,15742584;-0,165926138;-0,133199819;0,025524008;1,69427E+12
09/09/2023 16:36;0,031497834;0,016118028;0,926475746;3,59E-05;-6,55E-06;-2,14E-05;-5,04E-06;0;-0,166085592;-0,157425077;-0,165922323;-0,133160527;0,025908393;1,69427E+12
09/09/2023 16:36;0,031930104;0,016485732;0,925368031;-2,47E-06;-1,87E-05;-3,40E-05;-1,28E-05;0;-0,16609284;-0,157411344;-0,165933004;-0,133155568;0,026216134;1,69427E+12
09/09/2023 16:36;0,032185716;0,016649186;0,924860738;-1,72E-05;-1,47E-05;-1,18E-05;-1,09E-05;0;-0,166107718;-0,157429273;-0,165943304;-0,133151372;0,02630436;1,69427E+12
09/09/2023 16:36;0,032632575;0,016923508;0,92402299;-1,13E-05;9,82E-06;0.0000005821533859015403;6,02E-06;0;-0,166125647;-0,157406385;-0,165943685;-0,133129628;0,026420927;1,69427E+12
09/09/2023 16:36;0,03287723;0,017028252;0,923682548;8,74E-06;7,91E-06;2,39E-05;-6,16E-06;0;-0,166105047;-0,157364805;-0,165901342;-0,133097966;0,026411971;1,69427E+12
09/09/2023 16:36;0,033394814;0,017177623;0,923094109;1,02E-05;6,49E-06;1,99E-05;1,16E-05;0;-0,16610047;-0,157346113;-0,165886846;-0,133070119;0,026333454;1,69427E+12
09/09/2023 16:36;0,033599455;0,017216225;0,922956031;1,72E-05;1,51E-05;1,77E-05;8,71E-06;0;-0,166079107;-0,157317884;-0,165853277;-0,133048757;0,026228289;1,69427E+12
09/09/2023 16:36;0,033979035;0,01727022;0,922752406;1,37E-05;5,92E-05;1,20E-05;1,66E-06;1;-0,166069189;-0,157219846;-0,16582543;-0,133027776;0,025998339;1,69427E+12
09/09/2023 16:36;0,03416005;0,017286544;0,92267959;1,90E-05;-6,05E-06;-2,42E-05;-1,01E-05;1;-0,16601235;-0,157210309;-0,165835729;-0,13301595;0,025873816;1,69427E+12
09/09/2023 16:36;0,034416343;0,017268233;0,922803239;-1,17E-06;-2,44E-05;-2,63E-05;-1,56E-05;1;-0,165993658;-0,157203061;-0,16585671;-0,13302358;0,025512185;1,69427E+12
09/09/2023 16:36;0,034530181;0,017205325;0,92311847;-0,000150075;-0,000146922;-0,00013093;-0,00012039;1;-0,166175238;-0,157336576;-0,166008154;-0,13315862;0,025146024;1,69427E+12
09/09/2023 16:36;0,034534416;0,017146417;0,92337675;2,34E-05;3,49E-05;4,22E-05;4,36E-05;1;-0,166046682;-0,157203824;-0,165889898;-0,133041127;0,024942418;1,69427E+12
09/09/2023 16:36;0,034463851;0,017009769;0,92396337;2,17E-05;3,29E-05;5,42E-05;2,87E-05;1;-0,166016165;-0,157151563;-0,165835348;-0,133017858;0,02456301;1,69427E+12
09/09/2023 16:36;0,034360584;0,016924796;0,924325626;5,94E-06;1,31E-05;3,10E-05;1,84E-05;1;-0,166027609;-0,157141645;-0,165807501;-0,132995732;0,024388994;1,69427E+12
09/09/2023 16:36;0,034114399;0,016718322;0,925116406;-3,34E-06;1,61E-06;3,08E-06;-6,68E-06;1;-0,16603562;-0,157108838;-0,165793005;-0,132991536;0,024050873;1,69427E+12
09/09/2023 16:36;0,03394507;0,01660294;0,925519894;2,01E-06;-3,48E-06;2,78E-06;-3,36E-05;1;-0,166015783;-0,157058484;-0,16574761;-0,133011754;0,023932095;1,69427E+12
09/09/2023 16:36;0,033612895;0,016349472;0,92639363;7,47E-06;-2,88E-05;-2,88E-05;-1,78E-05;1;-0,165960852;-0,157068021;-0,165762106;-0,133009847;0,023644003;1,69427E+12
09/09/2023 16:36;0,033442785;0,016207112;0,92682769;-1,52E-05;-2,15E-05;-2,11E-05;-1,50E-05;1;-0,165969625;-0,157057721;-0,16575295;-0,133030828;0,023522414;1,69427E+12
09/09/2023 16:36;0,033055014;0,015907509;0,927702702;-3,26E-05;-3,31E-05;-2,15E-05;-2,44E-05;1;-0,165981832;-0,157074506;-0,165758291;-0,133061727;0,023334776;1,69427E+12
09/09/2023 16:36;0,032868601;0,015749777;0,928126078;-9,89E-06;1,20E-05;1,46E-05;1,88E-05;1;-0,165967337;-0,157026822;-0,165732733;-0,133045705;0,023255545;1,69427E+12
09/09/2023 16:36;0,032505234;0,01542737;0,928893835;-1,21E-05;-0.0000006152646540094247;1,16E-05;1,31E-05;1;-0,166008154;-0,157031781;-0,165722814;-0,133041127;0,023173561;1,69427E+12
09/09/2023 16:36;0,032318921;0,015279962;0,929244926;1,36E-05;2,19E-05;1,80E-05;2,49E-05;1;-0,165988699;-0,156983716;-0,165699545;-0,133011754;0,02315619;1,69427E+12
09/09/2023 16:36;0,03197029;0,014968002;0,930024195;3,13E-05;2,48E-05;2,13E-05;2,91E-05;1;-0,165969625;-0,156954724;-0,165657964;-0,132975514;0,023037513;1,69427E+12
09/09/2023 16:36;0,031809409;0,014816312;0,930307929;-1,25E-05;-7,52E-06;-0.0000007815356713949553;-1,03E-05;2;-0,165998999;-0,156957776;-0,165644613;-0,132987721;0,023066349;1,69427E+12
09/09/2023 16:36;0,031488799;0,014538304;0,930940693;1,95E-05;-1,95E-05;-3,40E-05;-1,30E-05;2;-0,165922705;-0,156950147;-0,165668264;-0,132970555;0,023032205;1,69427E+12
09/09/2023 16:36;0,031321725;0,014412144;0,931165467;-6,70E-06;-8,67E-06;-3,31E-05;-1,03E-05;2;-0,165936056;-0,156941754;-0,16571137;-0,132957204;0,023100665;1,69427E+12
09/09/2023 16:36;0,030983243;0,014173293;0,931690602;-4,31E-05;-2,34E-05;-2,68E-05;-1,18E-05;2;-0,165980688;-0,15695358;-0,165744558;-0,132950337;0,023152863;1,69427E+12
09/09/2023 16:36;0,030706883;0,013986284;0,932023105;-0,000176532;-0,000148823;-0,000130322;-0,00012161;2;-0,166194693;-0,157139356;-0,165920416;-0,133099492;0,023283728;1,69427E+12
09/09/2023 16:36;0,030561099;0,013925541;0,932100701;4,64E-05;7,18E-05;6,56E-05;5,69E-05;2;-0,166085592;-0,156989057;-0,165795675;-0,132961019;0,023412658;1,69427E+12
09/09/2023 16:36;0,030308444;0,013795342;0,932348539;5,99E-05;7,07E-05;6,51E-05;4,24E-05;2;-0,166008917;-0,156899793;-0,165719763;-0,132903798;0,023547675;1,69427E+12
09/09/2023 16:36;0,030200713;0,013749851;0,932406413;3,15E-05;2,52E-05;4,34E-05;8,84E-06;2;-0,166031424;-0,156880338;-0,16569573;-0,132898076;0,023643023;1,69427E+12
09/09/2023 16:36;0,029993313;0,013694073;0,932410489;-1,10E-05;0.000000044998922727361273;-1,60E-06;-5,05E-06;2;-0,166058889;-0,156860501;-0,165686193;-0,132879765;0,023902125;1,69427E+12
09/09/2023 16:36;0,029945442;0,013676982;0,93239865;4,77E-05;5,69E-06;-1,51E-05;7,39E-06;2;-0,165988317;-0,156832654;-0,165694586;-0,132851537;0,023978926;1,69427E+12
09/09/2023 16:36;0,029789852;0,013656855;0,932211513;1,06E-05;-1,17E-06;-1,37E-05;5,65E-06;2;-0,166079107;-0,156905515;-0,165768972;-0,132914861;0,02434178;1,69427E+12
09/09/2023 16:36;0,029721277;0,01363809;0,93215232;5,04E-05;3,95E-05;3,79E-05;3,26E-05;2;-0,166011587;-0,156849057;-0,165716329;-0,132861836;0,024488313;1,69427E+12
09/09/2023 16:36;0,029571643;0,013620612;0,93191836;-4,47E-06;1,22E-05;8,85E-06;5,24E-06;2;-0,16603829;-0,156841428;-0,165707555;-0,132861455;0,024889385;1,69427E+12
09/09/2023 16:36;0,029498284;0,013609696;0,931734431;-1,88E-05;6,11E-06;1,60E-05;-4,21E-06;2;-0,166069189;-0,156813962;-0,16568009;-0,132846577;0,025157589;1,69427E+12
09/09/2023 16:36;0,02924749;0,013608357;0,931553535;-2,02E-05;-0.0000007753692399925745;7,86E-06;-9,80E-06;2;-0,166070715;-0,156805188;-0,165669027;-0,132861455;0,025590618;1,69427E+12
09/09/2023 16:36;0,029113344;0,013615263;0,931428511;-8,18E-06;-3,76E-06;8,18E-06;-4,22E-06;2;-0,166095511;-0,15678497;-0,165638509;-0,13285497;0,025842881;1,69427E+12
09/09/2023 16:36;0,028788435;0,013634777;0,931177581;6,34E-06;-1,92E-06;8,22E-06;1,47E-06;2;-0,166096655;-0,156769711;-0,165591207;-0,132841618;0,026399207;1,69427E+12
09/09/2023 16:36;0,028597634;0,013667686;0,931082085;4,22E-05;-7,60E-06;-2,22E-05;3,22E-06;0;-0,166033712;-0,15676933;-0,165606466;-0,132831319;0,026652595;1,69427E+12
09/09/2023 16:36;0,028148083;0,013732081;0,930865651;-2,24E-05;-3,30E-05;-2,45E-05;-5,23E-06;0;-0,166044775;-0,156790311;-0,165604559;-0,132828648;0,027254185;1,69427E+12
09/09/2023 16:36;0,027642083;0,013823163;0,930654476;-2,58E-05;-2,92E-05;-2,03E-05;-3,16E-06;0;-0,166060034;-0,156832654;-0,165608373;-0,132820638;0,027880278;1,69427E+12
09/09/2023 16:36;0,027350161;0,013875117;0,930522849;-4,17E-05;-2,82E-05;-6,23E-06;-1,64E-05;0;-0,166134802;-0,156877667;-0,165623251;-0,132849248;0,028251873;1,69427E+12
09/09/2023 16:36;0,025373791;0,014177464;0,930155229;1,54E-05;-2,63E-05;-2,69E-05;-2,60E-05;0;-0,166505972;-0,157054669;-0,165731207;-0,133007939;0,030293515;1,69427E+12
09/09/2023 16:36;0,025045354;0,014206929;0,930098636;2,45E-05;-2,57E-06;-4,23E-05;-1,54E-05;0;-0,166595618;-0,15709892;-0,165826574;-0,133069356;0,030649081;1,69427E+12
09/09/2023 16:36;0,024386924;0,014256074;0,930057384;-5,97E-06;-8,16E-06;-3,24E-05;9,54E-06;0;-0,166741721;-0,157180936;-0,165948263;-0,133118566;0,031299617;1,69427E+12
09/09/2023 16:36;0,024090332;0,01426209;0,93008781;-8,17E-06;8,58E-06;1,34E-06;2,09E-05;0;-0,166814963;-0,157225568;-0,166008154;-0,133146413;0,031559768;1,69427E+12
09/09/2023 16:36;0,023564722;0,014241223;0,930217817;2,60E-05;3,72E-05;2,73E-05;4,71E-05;0;-0,166859214;-0,157217939;-0,166049353;-0,133121999;0,031976238;1,69427E+12
09/09/2023 16:36;0,023319712;0,014211056;0,93034312;2,17E-05;3,96E-05;3,34E-05;5,41E-05;0;-0,166950385;-0,157206876;-0,166075674;-0,133081182;0,032126113;1,69427E+12
09/09/2023 16:36;0,022884686;0,014115804;0,9307356;1,80E-05;3,52E-05;5,39E-05;5,19E-05;0;-0,166987006;-0,157175214;-0,16603562;-0,133008702;0,032263911;1,69427E+12
09/09/2023 16:36;0,022684318;0,014049782;0,931026815;4,32E-05;1,23E-05;2,40E-05;1,75E-05;0;-0,167001884;-0,157156903;-0,166037909;-0,132958348;0,032239084;1,69427E+12
09/09/2023 16:36;0,022312835;0,013885216;0,931766459;3,20E-05;-8,66E-06;-2,52E-06;-5,14E-06;0;-0,166992347;-0,157138211;-0,166047827;-0,132906087;0,03203549;1,69427E+12
09/09/2023 16:36;0,022124377;0,013797209;0,932223385;1,80E-05;3,95E-06;-2,09E-06;-1,59E-05;1;-0,167005317;-0,15712753;-0,166057745;-0,132897694;0,031855029;1,69427E+12
09/09/2023 16:36;0,021777906;0,013587453;0,933275525;4,27E-06;5,35E-06;1,43E-05;-1,40E-05;1;-0,167007987;-0,157100064;-0,166042868;-0,13286031;0,031359116;1,69427E+12
09/09/2023 16:36;0,021460919;0,013376589;0,934434833;-1,03E-05;-1,32E-05;1,16E-05;-2,02E-05;1;-0,167080085;-0,157110364;-0,166016546;-0,132846196;0,030727659;1,69427E+12
09/09/2023 16:36;0,021304891;0,013265277;0,935031757;-6,62E-05;-4,99E-05;-3,88E-05;-4,80E-05;1;-0,167193381;-0,157167585;-0,166071478;-0,132902654;0,030398075;1,69427E+12
09/09/2023 16:36;0,021038231;0,013066916;0,936232488;7,05E-05;7,01E-05;6,58E-05;5,28E-05;1;-0,167107551;-0,15704704;-0,165956274;-0,132791646;0,029662365;1,69427E+12
09/09/2023 16:36;0,020923348;0,012977692;0,936801105;3,49E-05;3,23E-05;3,32E-05;2,40E-05;1;-0,167092673;-0,157006223;-0,165896383;-0,132755025;0,029297855;1,69427E+12
09/09/2023 16:36;0,020772284;0,012840079;0,937759594;3,80E-05;-1,99E-05;-2,12E-05;-1,41E-05;1;-0,16704766;-0,157027204;-0,165922705;-0,132771809;0,028628042;1,69427E+12
09/09/2023 16:36;0,020714039;0,012777211;0,938175941;-2,76E-05;-3,57E-05;-4,27E-05;-4,72E-05;1;-0,167069404;-0,157058103;-0,165939871;-0,132813008;0,028332809;1,69427E+12
09/09/2023 16:36;0,020702498;0,012693221;0,938863457;-2,99E-05;-2,35E-05;-1,76E-05;-2,55E-05;1;-0,167082755;-0,15708595;-0,165938345;-0,132834752;0,027740823;1,69427E+12
09/09/2023 16:36;0,020746433;0,012673214;0,939072736;-1,39E-05;4,88E-06;2,46E-06;1,40E-06;1;-0,167106025;-0,157086331;-0,165930715;-0,132841237;0,027507618;1,69427E+12
09/09/2023 16:36;0,020951224;0,012677783;0,939167207;-2,08E-05;-2,44E-06;8,58E-06;4,60E-06;1;-0,167131965;-0,157105786;-0,165904776;-0,132855733;0,027203786;1,69427E+12
09/09/2023 16:36;0,021085685;0,012698645;0,939159112;-6,11E-06;-1,45E-06;1,93E-05;1,16E-05;1;-0,167143409;-0,157111508;-0,165870443;-0,132857259;0,027056558;1,69427E+12
09/09/2023 16:36;0,021484799;0,012792628;0,938745187;1,26E-05;1,97E-05;1,88E-05;2,12E-05;1;-0,167154472;-0,157101972;-0,165833822;-0,13285497;0,026977386;1,69427E+12
09/09/2023 16:36;0,021722018;0,012866082;0,938381655;3,74E-05;1,39E-05;-4,13E-06;1,93E-05;1;-0,167103355;-0,157093961;-0,165816274;-0,132832082;0,027030245;1,69427E+12
09/09/2023 16:36;0,022255662;0,013054509;0,937563545;1,74E-05;9,02E-06;-1,52E-05;6,25E-06;1;-0,167134635;-0,15712219;-0,165818563;-0,132852681;0,027126284;1,69427E+12
09/09/2023 16:36;0,022516777;0,01316625;0,937002416;0.0000006828432515747016;4,29E-06;-1,35E-05;-1,16E-06;1;-0,167146461;-0,157134397;-0,165826956;-0,132866414;0,027314556;1,69427E+12
09/09/2023 16:36;0,023036298;0,013410484;0,935876119;1,23E-05;9,60E-06;1,19E-05;-1,38E-06;2;-0,167123572;-0,157121808;-0,165805593;-0,132854207;0,027677099;1,69427E+12
09/09/2023 16:36;0,023252112;0,013539368;0,935339815;-1,78E-05;2,89E-06;-1,03E-06;-2,65E-06;2;-0,167159812;-0,157129438;-0,165788046;-0,132874806;0,027868705;1,69427E+12
09/09/2023 16:36;0,023608291;0,013792919;0,934265416;-7,92E-06;1,58E-06;1,46E-06;3,27E-06;2;-0,167146461;-0,157118756;-0,16576058;-0,132861073;0,028333375;1,69427E+12
09/09/2023 16:36;0,023741903;0,013918859;0,933794602;-0,000124463;-0,000121504;-0,000110852;-0,000104653;2;-0,167314308;-0,157268674;-0,165894857;-0,132997258;0,028544636;1,69427E+12
09/09/2023 16:36;0,023913731;0,014174127;0,932912309;6,55E-05;5,25E-05;4,54E-05;5,26E-05;2;-0,16719567;-0,157134397;-0,165780416;-0,132872517;0,028999833;1,69427E+12
09/09/2023 16:36;0,024007795;0,014435347;0,932050206;7,22E-05;5,92E-05;1,48E-05;4,15E-05;2;-0,167090766;-0,157076032;-0,16576325;-0,132829411;0,029506652;1,69427E+12
09/09/2023 16:36;0,024017466;0,014556828;0,931639124;2,02E-05;1,00E-05;-4,59E-06;-1,62E-06;2;-0,167083137;-0,157070691;-0,165759435;-0,132840474;0,029786582;1,69427E+12
09/09/2023 16:36;0,023980905;0,014794781;0,930910807;-6,31E-05;-5,59E-05;-6,02E-05;-5,40E-05;2;-0,167160957;-0,157155759;-0,165863577;-0,132922872;0,030313506;1,69427E+12
09/09/2023 16:36;0,02395341;0,014909334;0,930590779;-6,01E-05;-4,49E-05;-3,41E-05;-2,53E-05;2;-0,167248313;-0,15723396;-0,16592156;-0,132965978;0,030546477;1,69427E+12
09/09/2023 16:36;0,023862336;0,015124953;0,930008283;7,24E-05;7,73E-05;7,37E-05;6,56E-05;2;-0,167145698;-0,157116086;-0,165845648;-0,132876714;0,031004428;1,69427E+12
09/09/2023 16:36;0,023815014;0,015214558;0,929762543;6,23E-05;4,19E-05;6,57E-05;2,83E-05;2;-0,167096107;-0,157078702;-0,16578919;-0,132843526;0,031207885;1,69427E+12
09/09/2023 16:36;0,023692094;0,015347308;0,929379752;1,57E-05;4,29E-06;2,23E-05;0.0000003233923220402541;2;-0,167066352;-0,157061536;-0,165755621;-0,132842763;0,031580846;1,69427E+12
09/09/2023 16:36;0,023622835;0,015395401;0,92927374;1,24E-05;-1,35E-05;-2,39E-05;-1,60E-05;2;-0,167027061;-0,157051999;-0,165761724;-0,1328317;0,031708023;1,69427E+12
09/09/2023 16:36;0,023462097;0,01544351;0,929175893;-2,30E-05;-2,68E-05;-5,22E-05;-2,83E-05;2;-0,167017905;-0,157081754;-0,165808264;-0,132872899;0,0319185;1,69427E+12
09/09/2023 16:36;0,023348475;0,01544338;0,929219733;-2,86E-05;-3,13E-05;-2,26E-05;-3,23E-05;2;-0,167025916;-0,157103498;-0,165807501;-0,132912572;0,031988412;1,69427E+12
09/09/2023 16:36;0,023110972;0,015406206;0,929499147;-1,72E-05;-9,41E-06;5,15E-06;-3,49E-06;2;-0,16700875;-0,157111508;-0,165806738;-0,132903798;0,031983675;1,69427E+12
09/09/2023 16:37;0,022984428;0,015372122;0,929706473;-1,23E-05;-1,13E-06;3,17E-05;2,91E-05;2;-0,167056434;-0,157125623;-0,165765157;-0,132872517;0,031936978;1,69427E+12
09/09/2023 16:37;0,022695568;0,015265721;0,930288892;1,33E-06;6,76E-06;2,34E-05;1,87E-05;0;-0,167017905;-0,157113034;-0,165725485;-0,132858785;0,031749819;1,69427E+12
09/09/2023 16:37;0,022509244;0,015199725;0,930670534;-6,17E-06;4,79E-06;8,65E-06;1,47E-05;0;-0,167054908;-0,157117231;-0,165717474;-0,1328317;0,031620496;1,69427E+12
